"adminCode"	"adminLevel"	"date"	"evi_0"	"evi_30"	"evi_60"	"evi_90"	"evi_120"	"evi_150"	"evi_180"	"temperature_0"	"temperature_30"	"temperature_60"	"temperature_90"	"temperature_120"	"temperature_150"	"temperature_180"	"precip_0"	"precip_30"	"precip_60"	"precip_90"	"precip_120"	"precip_150"	"precip_180"	"spi1_0"	"spi1_30"	"spi1_60"	"spi1_90"	"spi1_120"	"spi1_150"	"spi1_180"	"spi3_0"	"spi3_30"	"spi3_60"	"spi3_90"	"spi3_120"	"spi3_150"	"spi3_180"	"spi6_0"	"spi6_30"	"spi6_60"	"spi6_90"	"spi6_120"	"spi6_150"	"spi6_180"	"variable"	"cases"	"windowLength"	"epiWeek"	"year"	"population"	"logpop"	"evi_0avg"	"temperature_0avg"	"precip_0avg"	"polyid"	"adminName"	"region"	"geozone"	"precip"	"spi"	"y"	"polyid2"	"region2"	"yt"	"ys"
"NG032"	"admin1"	2013-11-04	0.398170051146278	0.4236873684469	0.407342222548766	0.360409483509333	0.292093195543522	0.231704004688378	0.194479110689082	30.1756475711707	28.945139458	28.1690936728571	28.2356424308889	29.2744520672667	33.720120682	37.3906064727442	3.46156579	6.906874125	7.660508025	6.98771978666667	5.28563967	2.914245565	1.972983155	-0.210258638026751	-0.302650700372338	-0.0878459455605257	0.445574061421042	-0.476036394799794	-1.05571280655184	0.146602500369525	-0.42261172262697	-0.0760500885091456	-0.00064404416870702	-0.367874235052541	-0.712012406115085	-0.236185310105319	0.761567224074506	-0.592159908078005	-0.532917068527571	-0.175152331562455	-0.0389207906023164	-0.348776674841558	-0.103073843122396	0.784791266920786	"lassa_confirmed"	0	60	45	2013	3823677.5	3.64379774885268	0.394473817552082	30.1520273488822	4.33889985525641	32	"Plateau"	"north"	"North Central"	2.75	-0.4	0	32	1	0	0
"NG035"	"admin1"	2013-11-04	0.457648737868667	0.474293462669912	0.452670763299567	0.433037784826297	0.392319398998834	0.324097748863382	0.257429098642823	28.4327480690909	27.3439552391034	26.3539976328889	26.3738769183448	27.0780167674545	30.5062258422857	35.391809870381	6.97203943	8.68914929333333	7.27793624666666	7.40182912333333	6.51045669333333	4.41929856833332	3.36368703166666	-0.435358274992232	-1.11372471695656	-0.86887446828467	-0.403403093036625	-1.10700908514192	-0.945944439754127	0.551858671292543	-1.27805298336993	-1.26717107987812	-1.19915521041079	-1.17685486523399	-0.668558649049472	0.461465461905956	1.4152717475667	-1.60990718736606	-1.39120339664148	-0.788302875024875	-0.397469887548283	-0.143455288823292	0.607080487687569	1.4518200169962	"lassa_confirmed"	0	60	45	2013	2654668.75	3.27890497530909	0.442182195234914	28.4386337956619	7.39719676551283	35	"Taraba"	"north"	"North East"	4.25	-0.2	0	35	1	0	0
"NG005"	"admin1"	2013-11-11	0.354629964847063	0.387613567957918	0.371872565924	0.292982597026526	0.213256332007152	0.1800253899706	0.167800916340915	32.7325624301539	30.33410644545	28.8851601028387	30.8093591945714	34.0150429789788	38.224811462902	41.1174751436227	1.70298459500002	5.92304192500002	8.65010062666669	7.98616272500001	5.23970891333335	2.24799271333335	0.941421301666679	-0.137332543099405	0.13974001530648	0.681019534825852	1.18572498256349	1.00793371862567	-0.0690624497210522	-0.0507252637886839	0.368520477807387	1.02931017516941	1.47788989589284	1.1797006671968	0.392850621639117	-0.225589414538322	0.231879973111363	0.979635826811085	1.07688014472397	1.223888309502	1.07031824252961	0.461756144163867	-0.157507097210335	0.0702508874224322	"lassa_confirmed"	0	60	46	2013	5698877	4.04285423088018	0.353328622643788	33.0694957936632	2.20731282434397	5	"Bauchi"	"north"	"North East"	2	0.4	0	5	1	0	0
"NG007"	"admin1"	2013-11-11	0.440354652666422	0.472390514224726	0.488003248488944	0.488459963917674	0.454498961176763	0.3844656474184	0.301923831649844	29.39499527625	28.5542046461429	27.7890553855001	28.6023770434286	27.7381693774616	30.2553661680715	35.1384336361482	5.09166014499997	7.93218177833331	4.98216895833331	4.64094898999998	4.82134997666664	2.92599735666664	2.86952563166664	-0.80612814113955	-0.993843259341684	-0.996814384259506	-1.09719032363577	-2.58607951514778	-2.80140298532007	-0.63050811699322	-1.59023760980235	-1.68341818496343	-2.31856081749693	-2.92814134823518	-2.74383536311323	-1.3814344711178	0.2796815425505	-2.66392182830117	-2.66452975786714	-2.5613693180418	-2.5016888817424	-2.36172698050317	-1.2612598822696	0.468221488418429	"lassa_confirmed"	0	60	46	2013	5137727	3.93919585675512	0.428102796212452	29.1504644087122	6.3396420083333	7	"Benue"	"north"	"North Central"	2.75	-2.4	0	7	1	0	0
"NG011"	"admin1"	2013-11-11	0.429393247812794	0.449787913968999	0.436628475850916	0.426672865302866	0.422495878421477	0.380029568717977	0.319970988825766	29.5609924822499	26.9666792459989	26.9666792459989	29.3337588009995	27.8263275589999	28.9477868632307	32.7544767415555	6.27182802333335	9.00829449666668	7.13685853666668	7.85418520333334	8.26851801500002	5.35051524000001	4.18574366333335	-0.876321015244167	-0.701570734018177	-0.47199707888226	-0.326329118394609	-1.00040544729399	-1.35090869455347	-0.243352344247681	-1.28469406349866	-0.902589281224658	-0.943816544000522	-1.25748812645953	-1.28885850953017	-0.599894668268153	0.415522945786093	-1.50587036881908	-1.30547431357434	-1.0441482049509	-0.895719986907394	-0.860252974208694	-0.363557296578858	0.650796244566636	"lassa_confirmed"	0	60	46	2013	2671257.5	3.28513442831563	0.418409455187581	29.489164024632	7.65884453064105	11	"Ebonyi"	"south"	"South East"	5.25	-0.9	0	11	2	0	0
"NG012"	"admin1"	2013-11-11	0.547578157137214	0.573942116531525	0.552919995500444	0.542848631663607	0.528257362660436	0.461004325325221	0.380409121086466	28.6621574786364	27.7239121298334	27.3852708405001	27.357559385091	27.7042017546667	29.3828325906316	30.2639727095294	6.17743352999995	6.86045831999995	4.44297108833329	5.86686705166662	7.80066522833329	6.22137273833329	4.23598539666662	-0.646900804161166	-1.00337970107277	-1.24856493506779	-0.845049870655113	-0.482081090871345	-0.531512591537808	-0.320535870768103	-1.63215215759367	-1.58286483189072	-1.34626393754433	-0.978990869452088	-0.660886763196176	-0.346426864617133	0.145084958906163	-1.74302463649802	-1.60677343902084	-1.2941622555395	-0.761333249227169	-0.317229958766437	0.0184596330200265	0.560949621789049	"lassa_confirmed"	0	60	46	2013	3983424	3.68472684395069	0.50177480512546	28.7471981238814	7.39982963299999	12	"Edo"	"south"	"South South"	6	-0.4	0	12	2	12	12
"NG023"	"admin1"	2013-11-11	0.452806832954464	0.457514167774667	0.451306771682001	0.471909366712067	0.469502482388708	0.415852640226423	0.340605882397734	28.4407819623077	27.5138466204	26.9727283869565	26.8782461607407	27.1086750550769	28.1929489803333	30.8889615281379	3.71026931166665	5.33079479666665	3.92744155999998	4.48792612833332	4.98524997833332	3.64134907499998	2.80954902166665	-0.918591252542394	-1.42683973468805	-1.73180935286156	-1.43415989921711	-1.71421196539289	-1.73710653320796	-0.623012846840207	-2.47174934947303	-2.48127294170302	-2.43406866199386	-2.42750087723364	-2.18072181877819	-1.25327588299843	-0.04338461120608	-3.03644616458154	-2.95046188949847	-2.59130059339532	-2.15161304947482	-1.82079224150816	-1.1097382255455	0.0824569658134827	"lassa_confirmed"	0	60	46	2013	3837802	3.64748489987931	0.418139233025734	28.6252198309655	5.21543671051281	23	"Kogi"	"north"	"North Central"	3.5	-1.9	0	23	1	0	0
"NG029"	"admin1"	2013-11-11	0.529409609427785	0.520247605800045	0.439595781799278	0.406401155071023	0.452531965330674	0.496548772739867	0.461671423461311	28.1353126389474	27.0648695053335	26.7226374414288	27.0670578006668	27.1874319326364	28.0605645545218	28.5503333916191	6.18911247833335	6.49826729666668	4.09626312333334	5.30479412166668	6.93717268500001	5.69292006500001	4.10985257166668	-0.464058587252919	-0.920264170288868	-1.12349706572377	-1.04697737243446	-1.0645958227042	-0.830511361328113	-0.385506663811331	-1.30528989024049	-1.42867300642476	-1.4762118157711	-1.44071142802781	-1.2082932863387	-0.55959420192204	0.166685256892491	-1.77623584485991	-1.74747160785449	-1.50506628784234	-1.16884334736315	-0.751941659103117	-0.0603702054725495	0.634337397060319	"lassa_confirmed"	0	60	46	2013	4253715	3.75037781175909	0.506356125384593	28.3865184480144	7.4628862774359	29	"Ondo"	"south"	"South West"	5.5	-0.8	0	29	2	0	0
"NG032"	"admin1"	2013-11-11	0.38509984678463	0.422515907250652	0.414129287451333	0.373817980457593	0.308513998186419	0.243801907520467	0.201262641311311	30.7001363077391	28.794651728963	28.2021457609473	28.580041432	28.7365046217333	32.1670016413548	36.2945807199512	2.79486366	6.66924031666667	7.60885784	6.667263705	5.63931018666667	3.54837756	2.30884851166667	-0.253568172438331	-0.267018409975595	-0.162356433557039	0.315163075316887	-0.163724106450728	-0.982540395023925	-0.250662528288021	-0.455217847779872	-0.164808340361854	-0.0036375208838012	-0.256258997953499	-0.640843942159142	-0.408809686462548	0.505453343697148	-0.544066391836557	-0.557217309563042	-0.273407316082249	-0.0526295099627177	-0.253497128503249	-0.213180309153515	0.543939519840286	"lassa_confirmed"	0	60	46	2013	3823677.5	3.64379774885268	0.384822808969382	30.7377948037969	3.56790135192308	32	"Plateau"	"north"	"North Central"	3.5	-0.3	0	32	1	0	0
"NG035"	"admin1"	2013-11-11	0.444464774871897	0.476065471899704	0.45786500508089	0.438179843164808	0.405458093846123	0.341215094153934	0.27169092901143	28.6108808209583	27.499911992875	26.59767604736	26.8016275707586	26.7477162101765	28.811201612125	34.1210302533334	5.98724588833333	8.81469725499999	7.46288706333333	7.37248448166666	6.89835560166666	4.90493032166666	3.58157356333332	-0.428426768758449	-0.927711289419263	-0.983854840182342	-0.50002991604287	-0.873481290066762	-1.0760267707664	0.127117810828938	-1.20631598613231	-1.28118374808352	-1.21602353063149	-1.17861313891171	-0.823403251563419	0.15885137236137	1.21415911700406	-1.57921943849725	-1.45734682100779	-0.947616834462711	-0.473675809384135	-0.201625862505256	0.390201882619615	1.2584847909542	"lassa_confirmed"	0	60	46	2013	2654668.75	3.27890497530909	0.434896285894229	28.8941584660257	6.28892825461539	35	"Taraba"	"north"	"North East"	4.75	-0.3	0	35	1	0	0
"NG005"	"admin1"	2013-11-18	0.342364192561111	0.383598589905259	0.381380303302655	0.314513372963056	0.227907732562667	0.184887636289567	0.169771243360178	33.8991196164616	30.6895065254762	29.0753679752727	30.419103417625	32.6779432605117	37.2404246034118	41.1829721942264	1.41823275833336	4.61501962500002	8.21228469500002	9.01229370666668	5.80364417333335	2.47124508500001	1.09760356166668	-0.141160828887367	0.0300945844226334	0.546469826331147	1.05941404140871	1.1994467646792	0.230180872501915	-0.333916559424551	0.249485608886347	0.84650222923584	1.43146895209718	1.33112594940563	0.611524501234088	-0.15294863880586	-0.0423775633292483	1.01610730247892	1.0163872840664	1.2100250782786	1.14120198730583	0.669329076990564	-0.0749385786462608	-0.10591843386463	"lassa_confirmed"	0	60	47	2013	5698877	4.04285423088018	0.339627396823579	33.6697733900538	1.40317590000925	5	"Bauchi"	"north"	"North East"	2.25	0.6	0	5	1	0	0
"NG007"	"admin1"	2013-11-18	0.427449975493	0.467494593168722	0.484509211141644	0.490354527250322	0.466304652783	0.4038433482884	0.320618564314533	29.8077485284118	28.4979525694	27.876676988889	28.3976595395385	27.8105997145218	29.0134676559286	34.1813675238572	3.81748733333331	7.96225911666664	5.70240999499997	4.64499941166664	5.11045592833331	2.96215472166664	3.10053776499998	-0.771106609807485	-0.932475182478203	-1.05286400341133	-0.974579373695319	-2.0603047061089	-3.19896783849614	-1.2387015515495	-1.59833994552447	-1.6360704576023	-2.09976031169633	-2.83312317101388	-2.9038236738596	-1.85493759182186	-0.0349643486544995	-2.64128034708609	-2.67571839004115	-2.59784439261752	-2.49185628548239	-2.43585707462744	-1.69544613759209	0.0851394680826369	"lassa_confirmed"	0	60	47	2013	5137727	3.93919585675512	0.421329714823904	29.5256119967982	5.21082536794868	7	"Benue"	"north"	"North Central"	2.75	-2.5	0	7	1	0	0
"NG011"	"admin1"	2013-11-18	0.420782089546827	0.450113734824629	0.441536236070272	0.425483098949677	0.424828915073481	0.395029896198232	0.332195855820929	29.5074252705454	27.4900364299995	26.9666792459989	28.4084620599995	27.8263275589999	28.8415270674999	31.9296998142499	4.80200729500002	9.21290715833334	8.08220039000001	7.47619427000001	8.29868661666668	5.66952730000001	4.54325668833335	-0.784241262577087	-0.811218295135103	-0.498118869426173	-0.348099086044756	-0.697632542784264	-1.47963492303597	-0.621779379580035	-1.36087344222895	-0.996919831505076	-0.862870803515863	-1.18552435023818	-1.33582315325996	-0.872079957774402	0.208349179798805	-1.51315015359834	-1.37534405734929	-1.10214911421455	-0.910510333893565	-0.866151396881536	-0.586891511153619	0.397813566115657	"lassa_confirmed"	0	60	47	2013	2671257.5	3.28513442831563	0.413832324812685	29.6427065690844	6.7678497294872	11	"Ebonyi"	"south"	"South East"	5.5	-0.9	0	11	2	0	0
"NG012"	"admin1"	2013-11-18	0.534601277441999	0.57331134730487	0.558889096665844	0.543519300069822	0.536081489698666	0.481213888594132	0.397623755701143	28.7513582810833	27.8705883086667	27.2424927990001	27.4689516971112	27.6333210591429	28.9280208544762	29.8538342589	5.26661769499995	7.43478302166662	5.13744124499995	4.90436724833329	7.22433766333329	6.75448252999995	4.68514299666662	-0.529990107121679	-0.928777845936018	-1.21250765626351	-1.02712525070798	-0.492316684345932	-0.498877765899255	-0.451640070850441	-1.58623734704571	-1.62643990413233	-1.41423177383155	-1.07743250207145	-0.719553109868985	-0.435063535479525	0.000993420544477531	-1.76285433910086	-1.64567667688601	-1.39521575931938	-0.906465356897596	-0.390629781509542	-0.0679695850452123	0.392497421553864	"lassa_confirmed"	1	60	47	2013	3983424	3.68472684395069	0.495134549222954	28.9237343922197	6.32070065505127	12	"Edo"	"south"	"South South"	6.75	-0.4	1	12	2	1	0
"NG023"	"admin1"	2013-11-18	0.443775453704978	0.460158665614723	0.450170508065856	0.466114607464801	0.474611243053964	0.432712273401412	0.358961958996682	28.6841907756667	27.7276522555555	27.2131768493913	26.8547215928	26.91290149856	27.8062819681333	30.3295931634194	2.98959332666665	5.62696469499998	4.27681244333332	4.12314892333332	4.92543927166665	3.76308432166665	3.10897482166665	-0.818884940901678	-1.28162756372509	-1.7262693543713	-1.53197137119996	-1.52438672988314	-1.90326698168057	-0.977088425028655	-2.39889854892689	-2.51686051992501	-2.43182799690445	-2.425018655747	-2.29437766372141	-1.56851005938063	-0.304261500028316	-3.02915709410908	-2.98664030104688	-2.71333988842472	-2.23785698161947	-1.89735785289127	-1.36296613866207	-0.22780893407925	"lassa_confirmed"	0	60	47	2013	3837802	3.64748489987931	0.412481598239896	28.9383242297786	4.33976259846153	23	"Kogi"	"north"	"North Central"	3.75	-1.9	0	23	1	0	0
"NG029"	"admin1"	2013-11-18	0.519334194756812	0.531239004162408	0.461245200562122	0.406148577308634	0.435581244754667	0.489440394139356	0.481292901855745	28.1821979247273	27.4935587010001	26.7622364060002	27.1463067968002	27.0055285270001	27.9265616320001	28.7209976421906	5.73387347833334	7.12956272500001	4.38608507333334	4.53802255000001	6.60342068166668	6.14495551166668	4.27347572166668	-0.332148612947713	-0.818368926661523	-1.12312606104783	-1.05658183421183	-1.06055942542782	-0.931546854008546	-0.504111256725097	-1.2474270801765	-1.41268418528574	-1.47242892678871	-1.44997828814316	-1.30641858385632	-0.759958680468352	0.0173411714936679	-1.76498974027655	-1.76508086047848	-1.5918902418539	-1.24115979786279	-0.875890813755369	-0.258821828307156	0.499996294195364	"lassa_confirmed"	0	60	47	2013	4253715	3.75037781175909	0.500972338265417	28.4499853615807	6.36603295269231	29	"Ondo"	"south"	"South West"	6	-0.9	0	29	2	0	0
"NG032"	"admin1"	2013-11-18	0.370068865331211	0.418343601235074	0.418948621066789	0.385929941390233	0.325291950835167	0.257193054447711	0.208962695709156	31.3721479372245	29.0982757274	28.5142170010526	28.445035579913	28.2373143522	31.4171619192353	35.9927634396842	2.25129830166667	5.92747277833334	7.27040845333334	7.33659138666667	6.15250025	3.70006587833334	2.62062204666667	-0.29687770684991	-0.231386119578851	-0.236866921553552	0.184752089212733	0.148588181898338	-0.909367983496014	-0.647927556945567	-0.487823972932775	-0.253566592214563	-0.00663099759889538	-0.144643760854457	-0.569675478203199	-0.581434062819776	0.249339463319791	-0.495972875595109	-0.581517550598512	-0.371662300602043	-0.066338229323119	-0.158217582164939	-0.323286775184635	0.303087772759786	"lassa_confirmed"	0	60	47	2013	3823677.5	3.64379774885268	0.372526207954323	31.3694422231	2.65781923737158	32	"Plateau"	"north"	"North Central"	3.5	-0.2	0	32	1	0	0
"NG035"	"admin1"	2013-11-18	0.428263659614712	0.474643364897019	0.463468054489945	0.442958986045401	0.416728331100426	0.357769472557889	0.28646831311683	29.1797893536	27.7150333273143	26.6997937964167	26.7128889162143	26.3772157417059	28.342396280303	33.4117133415898	5.00666505166666	8.79863113833333	7.52871035	7.57096055	7.23213465333333	4.99442762333333	3.95775625333332	-0.421495262524667	-0.74169786188197	-1.09883521208002	-0.596656739049115	-0.639953494991605	-1.20610910177866	-0.297623049634667	-1.1345789888947	-1.29519641628893	-1.23289185085219	-1.18037141258943	-0.978247854077366	-0.143762717183216	1.01304648644143	-1.54853168962844	-1.52349024537409	-1.10693079390055	-0.549881731219987	-0.259796436187219	0.173323277551661	1.06514956491219	"lassa_confirmed"	0	60	47	2013	2654668.75	3.27890497530909	0.425373236084248	29.309433734064	5.04660543807693	35	"Taraba"	"north"	"North East"	4.75	-0.3	0	35	1	0	0
"NG005"	"admin1"	2013-11-25	0.328398423694067	0.377016776651577	0.386955791677296	0.334831703153778	0.245120223586704	0.191183913008882	0.172168667731711	34.7565549222182	31.3853448706087	29.3942593918824	30.0260243512903	31.6843509981464	36.2971930168163	40.7449439275385	0.796148305000022	3.70872866833335	8.02117308500002	8.60206180000002	6.36898810166668	3.72342598333335	1.24665341333335	-0.144989114675328	-0.079550846461213	0.411920117836442	0.933103100253925	1.39095981073273	0.529424194724882	-0.617107855060418	0.130450739965308	0.663694283302272	1.38504800830153	1.48255123161446	0.830198380829059	-0.0803078630733984	-0.316635099769859	1.05257877814676	0.955894423408823	1.19616184705519	1.21208573208205	0.876902009817261	0.00762993991781311	-0.282087755151693	"lassa_confirmed"	1	60	48	2013	5698877	4.04285423088018	0.324095061827212	34.2730290437545	0.854762426419506	5	"Bauchi"	"north"	"North East"	3.5	0.8	1	5	1	1	0
"NG007"	"admin1"	2013-11-25	0.411489591733711	0.461174477586448	0.480628202624659	0.491109607779222	0.475861042541741	0.421354145926092	0.339695716080777	29.70957521415	28.65638598175	27.9982832605001	28.4251608094546	27.3249528525263	28.5652658588889	32.9281420542667	2.93096542999997	7.19635923333331	6.12637128833331	5.02716288499997	5.28842545499998	3.16346901166664	2.97424943666664	-0.73608507847542	-0.871107105614721	-1.10891362256315	-0.851968423754873	-1.53452989707002	-3.5965326916722	-1.84689498610578	-1.60644228124658	-1.58872273024117	-1.88095980589573	-2.73810499379258	-3.06381198460598	-2.32844071252592	-0.349610239859499	-2.61863886587101	-2.68690702221516	-2.63431946719324	-2.48202368922239	-2.50998716875171	-2.12963239291457	-0.297942552253155	"lassa_confirmed"	0	60	48	2013	5137727	3.93919585675512	0.412177735313741	29.8544924764781	4.31100653740902	7	"Benue"	"north"	"North Central"	3	-2.6	0	7	1	0	0
"NG011"	"admin1"	2013-11-25	0.412451658308955	0.447366712970053	0.44513660963851	0.425291095382416	0.425992352091555	0.407042956313466	0.34534321443431	29.5828144344999	28.3108646354998	26.9666792459989	28.4084620599995	27.8531462871998	28.6289018732726	30.7984079590908	3.94001282500002	8.66482600666668	7.82360395000001	7.37523435666668	8.87005197500001	6.26616882833335	4.81447790166668	-0.692161509910008	-0.920865856252028	-0.524240659970086	-0.369869053694903	-0.39485963827454	-1.60836115151847	-1.00020641491239	-1.43705282095925	-1.09125038178549	-0.781925063031204	-1.11356057401684	-1.38278779698974	-1.14426524728065	0.001175413811517	-1.5204299383776	-1.44521380112424	-1.1601500234782	-0.925300680879736	-0.872049819554378	-0.810225725728379	0.144830887664677	"lassa_confirmed"	0	60	48	2013	2671257.5	3.28513442831563	0.407714860555325	29.9109250185221	5.84234616153848	11	"Ebonyi"	"south"	"South East"	6.25	-0.9	0	11	2	0	0
"NG012"	"admin1"	2013-11-25	0.519847992592644	0.569249469817981	0.565194955238659	0.544638285644721	0.540565799408473	0.498411778182473	0.415160783748221	28.9977504236154	27.9849899868889	27.1732370308889	27.5606409191429	27.13914953	28.4975567769	29.8596796675455	4.10755827333328	7.71534493333328	5.28632307499995	4.39411525833329	7.74834833499995	7.17238716499995	5.00230693833329	-0.413079410082191	-0.854175990799268	-1.17645037745923	-1.20920063076084	-0.502552277820519	-0.466242940260702	-0.582744270932779	-1.54032253649776	-1.67001497637395	-1.48219961011877	-1.17587413469081	-0.778219456541795	-0.523700206341917	-0.143098117817208	-1.78268404170371	-1.68457991475119	-1.49626926309925	-1.05159746456802	-0.464029604252646	-0.154398803110451	0.224045221318679	"lassa_confirmed"	0	60	48	2013	3983424	3.68472684395069	0.487538169088045	29.1055036002024	5.21414023748717	12	"Edo"	"south"	"South South"	7	-0.5	0	12	2	0	0
"NG023"	"admin1"	2013-11-25	0.431228731863067	0.461385162566953	0.451003180872475	0.460079617711223	0.477065806640238	0.446937044039138	0.376362962033556	29.0822874858667	27.988467207	27.0121662621739	26.7139299894167	26.5835426032174	27.4869384277143	29.7340763340667	2.14115719833332	5.30406718833332	4.28139283166665	3.79247000999998	5.49790989833332	4.33658666999998	3.12237164499999	-0.719178629260961	-1.13641539276212	-1.72072935588104	-1.6297828431828	-1.3345614943734	-2.06942743015319	-1.3311640032171	-2.32604774838075	-2.552448098147	-2.42958733181503	-2.42253643426036	-2.40803350866462	-1.88374423576284	-0.565138388850553	-3.02186802363661	-3.0228187125953	-2.83537918345412	-2.32410091376411	-1.97392346427438	-1.61619405177864	-0.538074833971984	"lassa_confirmed"	0	60	48	2013	3837802	3.64748489987931	0.405497303471822	29.3021827920546	3.46841327637995	23	"Kogi"	"north"	"North Central"	4.25	-2	0	23	1	0	0
"NG029"	"admin1"	2013-11-25	0.506413441766111	0.538161492737485	0.483381198438496	0.409110045221278	0.421603562381726	0.480330198916452	0.493257613136334	28.2436446972001	27.4329246513847	26.8937091260002	26.9767462207502	26.6294600907144	27.7916192724001	28.8779708706957	4.14485672833334	7.43009250333334	5.11601632666668	4.32554347333334	6.94892397000001	6.15110696833334	4.69524423666668	-0.200238638642507	-0.716473683034178	-1.12275505637189	-1.0661862959892	-1.05652302815144	-1.03258234668898	-0.622715849638862	-1.18956427011251	-1.39669536414671	-1.46864603780632	-1.45924514825851	-1.40454388137394	-0.960323159014663	-0.132002913905155	-1.7537436356932	-1.78269011310246	-1.67871419586545	-1.31347624836242	-0.999839968407622	-0.457273451141763	0.365655191330409	"lassa_confirmed"	0	60	48	2013	4253715	3.75037781175909	0.493715751805721	28.5283630107682	5.21553211551282	29	"Ondo"	"south"	"South West"	6	-1	0	29	2	0	0
"NG032"	"admin1"	2013-11-25	0.3528461189972	0.411238428331211	0.422295439380015	0.396457951923055	0.341250790801207	0.271666559016	0.218071902911356	32.1267892238519	29.4787353129714	28.5697411951111	28.3825036677	27.9847834641379	30.6222174275	35.1005760076572	1.25847835	5.10296146	7.46326642166667	7.229558075	6.58006280333334	4.404456175	2.54338089166667	-0.34018724126149	-0.195753829182107	-0.311377409550065	0.0543411031085776	0.460900470247404	-0.836195571968104	-1.04519258560311	-0.520430098085677	-0.342324844067272	-0.00962447431398956	-0.0330285237554151	-0.498507014247256	-0.754058439177005	-0.00677441705756726	-0.447879359353661	-0.605817791633983	-0.469917285121837	-0.0800469486835203	-0.06293803582663	-0.433393241215754	0.0622360256792867	"lassa_confirmed"	0	60	48	2013	3823677.5	3.64379774885268	0.357871745368876	32.0712498949401	1.9440359604485	32	"Plateau"	"north"	"North Central"	4.25	-0.0999999999999996	0	32	1	0	0
"NG035"	"admin1"	2013-11-25	0.408854636647956	0.469651920440567	0.469162994678786	0.44714416823639	0.425340805355349	0.373249745251012	0.30215619181169	29.8563597543396	28.08682901015	26.9971756230833	26.645379385037	26.2987382018125	27.49445726175	32.1741594125946	3.882637165	8.10481300166666	7.78121368333333	7.47659720166666	7.46822562333333	5.53589584499999	4.10747033333332	-0.414563756290884	-0.555684434344677	-1.21381558397769	-0.693283562055361	-0.406425699916447	-1.33619143279093	-0.722363910098271	-1.06284199165709	-1.30920908449434	-1.24976017107289	-1.18212968626716	-1.13309245659131	-0.446376806727803	0.811933855878792	-1.51784394075963	-1.5896336697404	-1.26624475333838	-0.626087653055839	-0.317967009869182	-0.0435553275162931	0.871814338870189	"lassa_confirmed"	0	60	48	2013	2654668.75	3.27890497530909	0.413374299113919	29.794778037601	3.99628694025642	35	"Taraba"	"north"	"North East"	5.5	-0.4	0	35	1	0	0
"NG005"	"admin1"	2013-12-02	0.312821024266396	0.368494210539844	0.388823821437759	0.353036060065567	0.265263272644478	0.199208238862352	0.175063677321634	35.6034789014035	32.0281405486123	29.5552922986111	29.7047351133125	30.9766681171579	35.4615266946123	39.6303805458039	0.26298920029195	2.75574342000002	7.32853065833335	8.91845287166669	7.19042794666668	4.22561942833335	1.57422360166668	-0.145783915746571	-0.132410461372026	0.280712712157139	0.854012017176187	1.34812476404821	0.761702659413983	-0.453803864007724	0.0387978921615383	0.521565309277294	1.26434896279828	1.53757396648725	0.985011018642586	0.111698490731297	-0.318984697622915	1.06722476703831	0.932743929523864	1.15465667985513	1.2417124639321	0.979181999245894	0.19487665910097	-0.26366662107843	"lassa_confirmed"	0	60	49	2013	5698877	4.04285423088018	0.307664826117221	34.7099883724188	0.46393979413427	5	"Bauchi"	"north"	"North East"	4	0.9	0	5	1	0	0
"NG007"	"admin1"	2013-12-02	0.393290483024448	0.453340604477433	0.476982029391185	0.490602582479144	0.482804147249078	0.437080643253296	0.359336136866233	29.8973086663415	28.7294211782143	28.3428844585001	28.2426795497778	27.6706449968236	28.0576486485385	31.7151249397857	2.11594794833331	6.46861211499997	7.01325106499997	5.01499075999997	5.05462886833331	3.74715510666664	2.85133238999998	-0.567101420709763	-0.851155824280777	-1.07274507245187	-0.924750588207166	-1.2548329735592	-3.26207569819777	-2.29024817409369	-1.5737945893347	-1.57982032101678	-1.74429383442774	-2.59987575352627	-3.05030757609114	-2.53813610643931	-0.772644744498295	-2.55444347246878	-2.69303230414913	-2.65014437364342	-2.5144727935873	-2.51433079121955	-2.26641685948625	-0.703020411140695	"lassa_confirmed"	0	60	49	2013	5137727	3.93919585675512	0.400407478454706	30.1873602188919	3.39037535869107	7	"Benue"	"north"	"North Central"	3.5	-2.6	0	7	1	0	0
"NG011"	"admin1"	2013-12-02	0.403720150602381	0.44091039339181	0.447502636203407	0.428960035166177	0.426462116082233	0.41588876853461	0.359977463392677	29.4002902472307	28.4816950999998	26.9666792459989	28.4084620599995	28.2314421524998	28.1832860657999	29.511163174909	3.40104552166668	7.61419325500001	8.45630354666668	7.96259409000001	8.43940228500001	6.38739426000002	5.01298767833335	-0.44064747064746	-0.994709268673268	-0.560595298296416	-0.438411919611514	-0.298339159987277	-1.38968489594935	-1.1854035436474	-1.45849160553472	-1.18674914798828	-0.781307145149836	-1.04788963890937	-1.35001298160126	-1.2284753961633	-0.24994215318869	-1.49238519520269	-1.49651064553146	-1.2156417858637	-0.969575607326201	-0.876703826496602	-0.852669287915039	-0.0764133064113082	"lassa_confirmed"	0	60	49	2013	2671257.5	3.28513442831563	0.400011388342966	30.0245294305192	4.85249533000002	11	"Ebonyi"	"south"	"South East"	6.25	-0.9	0	11	2	0	0
