adminCode	adminLevel	date	evi_0	evi_30	evi_60	evi_90	evi_120	evi_150	evi_180	temperature_0	temperature_30	temperature_60	temperature_90	temperature_120	temperature_150	temperature_180	precip_0	precip_30	precip_60	precip_90	precip_120	precip_150	precip_180	spi1_0	spi1_30	spi1_60	spi1_90	spi1_120	spi1_150	spi1_180	spi3_0	spi3_30	spi3_60	spi3_90	spi3_120	spi3_150	spi3_180	spi6_0	spi6_30	spi6_60	spi6_90	spi6_120	spi6_150	spi6_180	variable	cases	windowLength	epiWeek	year	population	logpop	evi_0avg	temperature_0avg	precip_0avg	polyid	adminName	region	precip	spi	y	polyid2	region2
NG032	admin1	2018-02-12	0.1943507646435652	0.2266818008419576	0.28316718720551465	0.3618969869503149	0.40384317309071527	0.3878458586273561	0.34920335275918535	34.46791501352737	34.227402072549125	33.75854424396305	31.23689817485723	28.299786483882478	28.4801895895557	29.104557354154	0.00335041333333758	0.005756231666670915	0.02729425500000425	2.298184923333338	6.4890752500000035	7.722331653333333	6.468432355000003	-0.2927363277341136	-0.6333044320536619	-1.3920987182730973	-1.449384252989135	-0.287354772807817	0.1590708783098417	-0.20698975424338678	-1.2919883821912668	-1.8499738515652524	-1.251122055794926	-0.527041743473801	-0.08618775649591853	-0.09415324536574572	-0.4037561552865679	-0.7470141088694835	-0.7460668608497055	-0.7476870150765618	-0.6204896602063381	-0.5091588335248539	-0.7386816692758948	-1.0383475830957363	lassa_confirmed	0	60	7	2018	4301177	3.761473799169056	0.20543857584931835	34.02165436459702	0.009824339554421089	32	Plateau	north	7.5	-0.5999999999999996	0	32	1
NG035	admin1	2018-02-12	0.22280144673466162	0.2785293564330263	0.3611616701045797	0.4486557321837743	0.492700796893093	0.4918444156303893	0.4760383366215189	32.829774402280755	31.93576982896432	31.705627630218217	29.695158631500057	27.548083317733404	27.219804662666736	26.651480174114337	0.03955548166667195	0.07068985333333863	0.5067513200000053	4.197487681666671	8.048113070000005	8.796785856666673	8.804870246666678	-0.22501187945125864	-0.33430998123662053	-0.7597217870055761	-1.2730905761639955	-0.8113396478979378	-0.23556044479513946	0.14380605290626824	-0.6653170868189221	-1.7179136029016644	-1.8105183784984251	-1.3356534105557663	-0.5310475345964526	0.16367702206944124	0.5048778882220659	-1.5851573812329627	-1.347881925266684	-1.0591676513094026	-0.6740476158086532	-0.19131661311526774	0.06998773072563023	0.1450439442229327	lassa_confirmed	3	60	7	2018	2980113.25	3.3945463961449542	0.23688393078128814	32.400629274002874	0.02445640672853884	35	Taraba	north	8.75	-0.19999999999999973	3	35	1
NG005	admin1	2018-02-19	0.17651190360137298	0.19767363037369765	0.23904969914325752	0.31092560902897737	0.3712740466692849	0.36675334649915536	0.30679433264296674	32.79054872908778	33.50946410370915	35.85966283385459	34.59564971625932	31.21422874838306	29.59601306135143	30.1032213917648	0.0017744287915719844	0.0017089766667020183	0.026318723648708683	0.8784534336487086	4.5163763766667016	8.116987940000035	7.369504300000036	0.6160429705906759	0.0973999500196661	-0.7744763068641596	-1.3070456848656427	-0.3036052986254994	0.4609846203872317	-0.21806136566178788	-0.3963269563529633	-1.286694824983086	-0.62959273701630325	0.19188393053299674	0.32170332498595283	0.16191801882101645	-0.31196386436751894	0.15611005709327358	0.12841495337118752	0.02270436755385852	0.0091280074319094	-0.007323048938343501	-0.15733615770804757	-0.6026454135242062	lassa_confirmed	0	60	8	2018	6515488	4.176767204833221	0.18757407860308775	32.6863465881066	0.0038021340033592204	5	Bauchi	south	8	-0.09999999999999964	0	5	2
NG007	admin1	2018-02-19	0.21212652949620464	0.262230609819156	0.3247505233821425	0.3896652010687763	0.41924677534831706	0.4269467967111985	0.4474069674431686	32.76004800947169	32.065611882528295	31.695493494260848	29.62879777108106	28.165733461391284	28.3529031261999	27.324126935866605	0.14018364499996824	0.09635189499996828	0.4359982949999683	3.5985009049999688	7.75883606999997	8.414146846666632	6.539068869999964	0.3792727262109926	-0.16618064500188798	-0.35416090363590064	-1.0597792682017595	-0.8454475391588115	0.187127596914851	0.2597255204828785	-0.06978535605760536	-1.3341683923904903	-1.5144926652692716	-0.8906526111838071	-0.10688669245359389	0.2936041968029801	0.017772528043730924	-0.9548707949286172	-0.729481448841975	-0.6614869543972471	-0.5612246194910742	-0.3050954693950366	-0.18022788895558037	-0.5494468204164797	lassa_confirmed	0	60	8	2018	5796929.5	4.059913473814865	0.22325939596207797	32.75097750310553	0.10631788312496518	7	Benue	south	8.25	-0.3999999999999999	0	7	2
NG011	admin1	2018-02-19	0.23351454091721954	0.29556921451610474	0.3444582818359473	0.37961619827619925	0.40810796713326974	0.42729568615999924	0.4519322332644216	31.171711014514194	31.132538835371335	30.903415139599826	28.726331072666294	29.20381382622186	29.60040251919935	27.89675601149916	0.5739432216666934	0.20159927166669353	1.1084333333333602	5.669712528333362	10.455145900000025	9.199276416666692	7.0484985516666905	0.5128278708328069	-0.5223884792470394	-0.5341403757210497	-0.5243815985374591	-0.4168050093725653	-0.09167195404401335	-0.4374213790061223	0.2158765193147083	-0.7570583464913203	-0.788652593854114	-0.5624437710827852	-0.42928442268380557	-0.4514217981866475	-0.6782747878361121	-0.428597443255232	-0.6501349600763878	-0.7025555937341309	-0.6917610240417889	-0.6436586036534545	-0.6737623507199555	-0.9424411216888213	lassa_confirmed	0	60	8	2018	2984389.5	3.395980296307944	0.2506226960762267	31.409978200727558	0.3378934551041855	11	Ebonyi	south	9	-0.6999999999999997	0	11	2
NG012	admin1	2018-02-19	0.283966353524948	0.35903806374812675	0.39923515282050026	0.4291590647818434	0.46294826407732115	0.47975368616750996	0.5140367187476653	29.913330050772664	29.89420145414628	30.365882847379225	28.644491078526176	27.323497569856954	27.555113593333108	27.709202796727013	0.6484434416666034	0.3408169699999367	1.2522933016666031	4.5472607233332685	7.793863929999938	7.798226566666606	7.743774791666607	-0.2850882231366132	-0.34093977691088523	-0.01090094657921877	-0.8440161924472261	-1.2137452132743003	-0.44109575828177905	0.05228265545970919	0.1039159624416557	-0.9585613006740846	-1.3849673613097138	-1.0265593923955199	-0.3685516740996929	-0.036833136954870935	-0.10759629929199853	-0.8298547022089096	-0.6493028732333131	-0.5885018604516754	-0.5819678535738873	-0.5944883994979281	-0.6270253788594627	-0.9840362550945178	lassa_confirmed	21	60	8	2018	4465549	3.798977256090986	0.3069071524092919	30.37270184756884	0.39558263631454177	12	Edo	north	7.75	-0.5999999999999996	21	12	1
NG023	admin1	2018-02-19	0.2284729447462303	0.28226180331757206	0.31750998134934316	0.3571671940671346	0.3998469631598903	0.42988381568297906	0.4631064189834531	31.000760836192356	30.472661716192345	30.5554696446957	28.78461173497301	27.403266703793154	27.840149662444517	27.7111997942223	0.1871050216666551	0.0909550883333218	0.3989667916666553	3.1839011099999883	6.994343648333324	7.797095959999989	6.149847096666655	0.160142339015396	-0.2748014719195057	-0.4466829852380466	-0.8953480278730126	-0.5596012838079576	0.1387920641453849	-0.21014187084104546	-0.3159417186247123	-1.185387367608185	-1.0823143018511485	-0.4731902585391297	0.0385548253866597	0.03602949570006009	-0.36393263773550527	-0.4751054754419049	-0.32741482437691366	-0.43426333755031993	-0.37584120111415775	-0.24551572507953023	-0.2993118149496644	-0.8633624569185099	lassa_confirmed	1	60	8	2018	4298174	3.760775374340933	0.24672434353683032	31.385782363601187	0.10127385322915558	23	Kogi	north	7.75	-0.2999999999999998	1	23	1
NG029	admin1	2018-02-19	0.3189389165047709	0.36730502623992467	0.39936651633546566	0.45562550201995633	0.5193531259654213	0.538571401298223	0.5501709869495061	28.952077163173968	29.171453072181883	29.621949443575833	28.37547850523821	28.1807680085002	28.321510292750297	26.763049358250296	0.8629024733333378	0.48160572000000446	1.246561860000004	3.816283623333338	6.498143200000007	6.223959948333342	7.799304673333343	-0.6129537391289431	-0.34691668804540055	0.09358240547090171	-1.1997689651555181	-1.576002360542541	-0.5247919741373497	0.2699308371999195	0.28466031255532376	-1.0907538908741263	-1.8424521708400612	-1.5222394216678963	-0.6132240892687523	0.06141463480776413	0.15521574049262626	-1.2189662434475916	-0.9311588243581024	-0.7373910576482425	-0.7277737709812785	-0.7049013537854522	-0.6183956798067309	-0.8328755084350832	lassa_confirmed	6	60	8	2018	4807555.5	3.8727738358699852	0.3354607572286104	29.287164721930527	0.43494654854166936	29	Ondo	north	6	-0.7999999999999998	6	29	1
NG032	admin1	2018-02-19	0.18926794965913	0.2175276858187057	0.26687792904185736	0.34425265532726673	0.3992495121876188	0.39429303903951163	0.35980733754135585	34.41484558567282	34.316440642981235	34.285532446490656	31.66785419376479	28.822920739538578	28.172989370889038	28.74492117807707	0.0035048800000042468	0.005468325000004248	0.024434401666670918	1.717589521666671	5.623087070000003	7.580618763333333	6.6792236516666685	-0.14537607416318005	-0.5725016189448792	-1.12449090834587	-1.6742989150964631	-0.6028399124090371	0.27833221245609735	-0.17543133396027333	-0.8768571691513106	-1.9209469106907375	-1.449146643611326	-0.6736492611871652	-0.15178577878008767	-0.01873721307717754	-0.3381441222740417	-0.7849348073514596	-0.7238940309224204	-0.7634527873259145	-0.665726210461561	-0.5152841636391424	-0.6207858835185401	-1.0237759952802623	lassa_confirmed	1	60	8	2018	4301177	3.761473799169056	0.19803317611610566	34.073106366776855	0.011765591047261296	32	Plateau	north	7.5	-0.5999999999999996	1	32	1
NG035	admin1	2018-02-19	0.21414088595430977	0.26298472771825954	0.33963827273987596	0.4311939872478892	0.48774547509764854	0.4939298594923559	0.4811720011232781	32.71473273771935	32.126202852140395	31.96916552192731	30.103911744553233	28.198430954777837	27.241157510827666	26.798893506121267	0.03937837833333861	0.019994850000005285	0.32766885666667195	3.244924553333339	7.574786736666671	9.020448880000007	8.494273311666676	-0.026766578602371634	-0.4139402162499923	-0.5145455768910565	-1.272677595756306	-1.0169084030704327	-0.299550533005303	0.015355460389589879	-0.23037551767910197	-1.5999518819444631	-1.8650487560253268	-1.5035788782578297	-0.7413879739881376	0.04769110354049034	0.45988016969610224	-1.6257597628379226	-1.4189290825100147	-1.124468417846897	-0.7919745064340264	-0.29951260092012355	0.05547377822318529	0.1231480356461643	lassa_confirmed	0	60	8	2018	2980113.25	3.3945463961449542	0.22580787378510317	32.574100346987386	0.03161579443687217	35	Taraba	north	9	-0.2999999999999998	0	35	1
NG005	admin1	2018-02-26	0.17298282356561462	0.1914491711705125	0.22654739299235657	0.29303807626266615	0.36172662948531087	0.3737767783745479	0.32346259675243333	33.48879916400006	32.824499449890965	35.42587398036369	35.12575611327278	31.997393203541748	29.655065777128282	29.593359710171516	0.018138913791571985	0.002773263791571985	0.0024732653153753514	0.1871251653153754	3.127988948333369	8.169036375000037	7.914940575000037	0.7279549570237053	0.27586763240466244	-0.5184435737248125	-1.5164518012184582	-0.6024304190020539	0.6445410544318323	-0.15111106620461565	-0.025155622946013492	-1.3942969277630075	-0.8813373061318679	0.14264298172903853	0.33480232267717774	0.28159693002659	-0.23237457292464084	0.14324318370919625	0.16522433196325992	0.024982490531580106	0.012652912109925812	-2.4752486674744036e-4	-0.03278117034777955	-0.56336749899308	lassa_confirmed	1	60	9	2018	6515488	4.176767204833221	0.18244850033740925	33.030597651309044	0.008019201407703387	5	Bauchi	south	8	-0.09999999999999964	1	5	2
NG007	admin1	2018-02-26	0.20553033151746294	0.24819036390018193	0.3084845801093397	0.37695327438859844	0.4163423580758097	0.42463896910190596	0.44224789122838715	33.01844038815999	32.00125121829629	31.728109252916653	30.221682013349984	28.316860767439977	28.019568197333253	27.059989823285644	0.3839668916666349	0.09089202333330162	0.24503342666663494	2.3754829566666356	6.328137009999972	8.719073513333301	7.6362441933332965	0.5988697843568005	-0.19457784923590918	-0.14717142971750785	-1.0089716737505905	-1.1494475813039304	0.1340838493731146	0.33731151133328835	0.32334923194376197	-1.2131045759488706	-1.6405254839312415	-1.0930112885285708	-0.2488607296367773	0.34516558551886684	0.11834004419689563	-1.0301303341604662	-0.7467253350906673	-0.6737246711052608	-0.6179184773078285	-0.3722120456006042	-0.09391249427329568	-0.4640807785301872	lassa_confirmed	0	60	9	2018	5796929.5	4.059913473814865	0.21399078161834975	33.0858630529192	0.1822081017707985	7	Benue	south	8.5	-0.3999999999999999	0	7	2
NG011	admin1	2018-02-26	0.22372817251428898	0.27952021836326035	0.3340967865266075	0.37244212503645474	0.40290262733587334	0.4237711567490586	0.444649720531355	31.303430896374906	31.13695943756747	30.69233752999984	29.517838604142614	28.854447282999576	29.60040251919935	29.453171409499188	1.3732290750000267	0.16984627666669355	0.6123135650000271	4.708589591666694	8.81197638333336	9.377756698333359	8.70428038166669	0.8754799693204968	-0.5074116383139664	-0.5476496955909248	-0.5077311069952579	-0.5464508335523204	-1.8728036800350992e-4	-0.4014238777048059	0.5518728373477695	-0.7196675182425043	-0.8463191916094736	-0.6027505288852757	-0.4412064115906695	-0.3887261182306328	-0.6605110859308686	-0.36025959913317535	-0.6304705720380791	-0.7034806681405937	-0.7009145248427917	-0.6584395216533211	-0.5988421704965141	-0.9182907766114795	lassa_confirmed	0	60	9	2018	2984389.5	3.395980296307944	0.2409422191644536	31.63726774334452	0.5245909836458522	11	Ebonyi	south	9.25	-0.6999999999999997	0	11	2
NG012	admin1	2018-02-26	0.2722354917029394	0.34071927471214897	0.3921929761095678	0.4205598575913323	0.4556622700014064	0.4778991313395877	0.505178789752521	30.340099483281975	29.88885958580946	29.735675349687426	28.915284324086855	27.862617979599822	27.680370638599733	27.585709732999764	1.2714751533332702	0.24649604499993666	0.79641296666660355	3.70901340333327	6.992208404999937	7.957236743333272	7.737915811666607	-0.13343658541544304	-0.5511607424901804	0.1896715745106928	-0.6554904341280969	-1.3947309414738593	-0.6080852425208574	0.07073629352036252	0.4108170379977656	-0.7944402185316188	-1.429093468760985	-1.2063751011217543	-0.46777546062549535	-0.047692640173977445	-0.010164759793857414	-0.8870836042694613	-0.6674117780366235	-0.5942892880990525	-0.5731874516340226	-0.6069846875325846	-0.5529683552400022	-0.87260159547241	lassa_confirmed	10	60	9	2018	4465549	3.798977256090986	0.2929524300362372	30.501306240878144	0.5835748845437084	12	Edo	north	7.75	-0.6999999999999997	10	12	1
NG023	admin1	2018-02-26	0.22289285937998585	0.2681293910316128	0.3099835801884988	0.3468070183218569	0.3911394542363088	0.4232131889646679	0.4567724354071235	31.459507026869623	30.381303671653885	30.349742790458375	29.24358162092686	27.579670430000043	27.786340128947444	27.809608481333413	0.3771669633333217	0.09817629166665513	0.18314189166665515	2.1572793499999885	5.411198719999989	8.10816144999999	7.1495285983333225	0.3408106401248452	-0.2899442667100715	-0.29165339211342384	-0.9152524777951925	-0.7931087673032456	0.19846989165837223	-0.08148273930699997	-0.007841217459579648	-1.1614216054505675	-1.2174846779561599	-0.6324919269616797	0.009997832913793065	0.13118142767978733	-0.27948862104030475	-0.5529813252689415	-0.2868715902515725	-0.44126440236731745	-0.4076970806165568	-0.27283254271285634	-0.15929908451651656	-0.75971742865971	lassa_confirmed	2	60	9	2018	4298174	3.760775374340933	0.23750131017423853	31.62101482659126	0.16779977166665558	23	Kogi	north	8	-0.2999999999999998	2	23	1
NG029	admin1	2018-02-26	0.3142261963230126	0.355798128642295	0.3911259836088869	0.4399308701757674	0.5088343284126529	0.5368061899068455	0.5450863497413116	29.041392400093084	29.1005549653637	29.483932293885793	28.686059401461634	27.808361091857318	28.57422604885748	27.08267653444471	1.4638475900000048	0.3315266150000044	0.9882986166666711	2.8972561083333375	5.773547880000008	6.745499393333342	7.218140456666676	-0.5168371421074437	-0.659398683547513	0.43142239215902506	-0.9814481823453628	-1.820648590875186	-0.7712980078271285	0.24934022203053927	0.6493857491985523	-0.8262429100506282	-1.8573503916561984	-1.7482364286195586	-0.802202054932552	-0.007345981444649621	0.2753950153278222	-1.289056497553407	-0.995747934479377	-0.7430377922798512	-0.7223818206853294	-0.7387269798672303	-0.5941504206498227	-0.7025004967723275	lassa_confirmed	3	60	9	2018	4807555.5	3.8727738358699852	0.3245761724150441	29.41133566566785	0.6309198296875027	29	Ondo	north	6.5	-0.7999999999999998	3	29	1
NG032	admin1	2018-02-26	0.18483802024687712	0.2091824322049502	0.2523195865656324	0.3253089405241889	0.39157805245255217	0.4000154320377968	0.36959492429544477	34.59887623236373	34.02083477498124	34.42418450103856	32.33721977314823	29.312375206837313	28.056371259407552	28.534196902384767	0.06010913666667091	0.006334241666670915	0.008732671666670916	0.5874457100000042	4.064503296666671	8.183007245	7.551472771666666	0.0019841794077535137	-0.5116988058360964	-0.8568830984186417	-1.899213577203791	-0.9183250520102576	0.397593546602353	-0.12243519143201256	-0.4617259561113549	-1.9919199698162227	-1.6471712314277263	-0.8202567789005293	-0.21738380106425678	0.05667881921139062	-0.26883213283799134	-0.8228555058334357	-0.7017212009951355	-0.7792185595752673	-0.710962760716784	-0.521409493753431	-0.5028900977611854	-1.0013007793828983	lassa_confirmed	1	60	9	2018	4301177	3.761473799169056	0.1913209791098166	34.32037738373207	0.029442385213927967	32	Plateau	north	8	-0.5999999999999996	1	32	1
NG035	admin1	2018-02-26	0.20698825625958758	0.24862971142272247	0.31924777958354267	0.41158699748951133	0.47970719586209293	0.4950716188078152	0.48498600410075593	33.04266212850006	32.11098364084216	32.13898466992731	30.487263168862782	28.49374212921058	27.21353626889663	26.800066038625058	0.15362572833333862	0.019012878333338614	0.11600531666667196	1.9561895933333389	6.702277358333337	9.36568436833334	8.519018241666675	0.1714787222465154	-0.49357045126336396	-0.269369366776537	-1.2722646153486161	-1.222477158242929	-0.3635406212154664	-0.0965919373418902	0.2045660514607182	-1.4819901609872619	-1.9195791335522285	-1.671504345959893	-0.9517284133798225	-0.06829481498846053	0.41676448636694874	-1.6663621444428824	-1.4899762397533454	-1.1897691843843916	-0.9099013970593997	-0.4077085887249794	0.04095982572074034	0.10273458576275897	lassa_confirmed	0	60	9	2018	2980113.25	3.3945463961449542	0.21598470782526133	32.96176059064627	0.07243472218085212	35	Taraba	north	9.25	-0.5	0	35	1
NG005	admin1	2018-03-05	0.16988553659075906	0.18607833044594949	0.2159602556567788	0.27541314086158086	0.34852005810357756	0.3775030703403628	0.3397255481337999	34.753927128275926	31.98675936698188	34.86099623912733	35.57427956732148	32.76829340175517	29.952465215526402	29.530608564117735	0.021257720458238646	0.0019276237915719842	0.002188488648708685	0.08642638198204203	2.523807326666702	6.872573315000038	7.8215139316667015	0.7469472085116783	0.36024414445803604	-0.3105261811460398	-1.3596939826112389	-0.8284031332020635	0.3794235479494824	0.04142705685671659	0.2042866751460051	-1.244718575568849	-1.0407471614861228	-0.05417657903787139	0.30443467065632995	0.2917627588345816	-0.11163377822029474	-0.02292999711569197	0.18552005339973604	0.04427923087502222	0.017497229319066325	0.0010710824535861722	-0.023495675387705927	-0.4420332716743746	lassa_confirmed	2	60	10	2018	6515488	4.176767204833221	0.17778798294513273	33.820338332515895	0.012942487830389947	5	Bauchi	south	6.75	0	2	5	2
NG007	admin1	2018-03-05	0.20108552904109633	0.23532882788705972	0.29353965320002867	0.36238905097396146	0.411131157765643	0.42283199291945406	0.4363454772401539	33.59395531097959	31.82125104418517	31.727205612079985	31.16993176009522	28.56281986599998	27.900218202249953	27.488828495636277	0.4947935383333016	0.0940070833333016	0.1448068449999683	1.6731993899999684	5.80920089499997	8.341194876666636	7.877032776666633	0.6670203365265382	-0.12266340669371104	-0.10127274960983969	-0.8272797011636551	-1.1759109126615757	-0.15059029996996864	0.30837044843881956	0.5349022391726292	-0.968378700060731	-1.6108856871141926	-1.2264176511847686	-0.4281184915386333	0.2176253925365395	0.17574959402381002	-1.1255195056488352	-0.7828489909701052	-0.6900668517021068	-0.6335150304932158	-0.43163865876706276	-0.15168615235373936	-0.3775202196579453	lassa_confirmed	0	60	10	2018	5796929.5	4.059913473814865	0.20695928981295322	33.52505767338205	0.2957812380207985	7	Benue	south	8.25	-0.5	0	7	2
NG011	admin1	2018-03-05	0.21689375568628896	0.2639757301918493	0.3234987769392927	0.36498739136423614	0.39664595424244375	0.41927684029134016	0.4374770214166438	31.642078311930923	31.01416284664856	30.632845769039868	30.49945946012479	29.02090287555518	29.205560694249606	29.47537487649919	1.7464631166666935	0.18690706166669355	0.3397150650000269	3.537338823333361	7.864184325000026	9.291115175000023	9.369497990000024	1.0012012589811643	-0.3160912114247693	-0.5566212585226346	-0.5032619303041922	-0.5624398649196326	-0.12047169696169667	-0.3007797795891787	0.8055858439876109	-0.5521150647608603	-0.8425230967743285	-0.6568432275561497	-0.47031403896280843	-0.4020341623252595	-0.5947262095146815	-0.3044354976903091	-0.5847982298199329	-0.6950821327353793	-0.7004411379479303	-0.6708387364966396	-0.609873648225188	-0.8450084769449642	lassa_confirmed	0	60	10	2018	2984389.5	3.395980296307944	0.23366129292226526	31.915390186205506	0.7857913735416855	11	Ebonyi	south	9.25	-0.6999999999999997	0	11	2
NG012	admin1	2018-03-05	0.2637153192921728	0.32214303674546013	0.38444518105599745	0.4138094594105953	0.44913337843231016	0.4760860271012692	0.49542341019428754	30.590999116105188	29.690910517523736	29.685053939028506	29.642810101307596	28.27302431946649	27.87898891283312	26.98553304818156	1.5025570916666038	0.2401200266666033	0.6284499133332703	2.894194469999936	6.501985506666602	7.259203188333273	7.3935384249999405	0.09424660912531538	-0.6317205379278589	0.1395652872703614	-0.4693524233561598	-1.2749322114623804	-0.8000635488181665	-0.059405508592456746	0.6734978687795213	-0.5975722102580242	-1.3336952027140079	-1.2841076871353796	-0.615552058164127	-0.14175444775500173	-0.01201141531119892	-0.8312227598908499	-0.6990457832133629	-0.6079110908257463	-0.5752734544005278	-0.6020373437221492	-0.5659254554187131	-0.796298575703944	lassa_confirmed	6	60	10	2018	4465549	3.798977256090986	0.28179725721768534	30.719918879878268	0.8402101082937083	12	Edo	north	7.25	-0.6999999999999997	6	12	1
NG023	admin1	2018-03-05	0.22083740542886368	0.25419664066052394	0.30271315025977297	0.3371482083834828	0.3819192879543569	0.41661713803249395	0.4486163807083568	31.920880406521796	30.221669613307736	30.349976771632694	29.774470576363672	27.83275587109681	27.804557223818247	27.649079988000075	0.4412413566666551	0.09955807833332178	0.13802550833332183	1.5484413899999885	4.866655658333321	7.37604385999999	7.2595746683333235	0.3944381317094996	-0.2528137778062021	-0.24018936954106931	-0.80103634095147	-0.8498521423366014	-0.025869892961586365	0.0023856012585566594	0.1799867847341085	-1.0201714355735862	-1.2401662525398818	-0.7733534421825531	-0.10907215928758643	0.10382795103892625	-0.18146063453931646	-0.6573317289683056	-0.2971035329801069	-0.420085073806265	-0.4182609036828971	-0.3030277622515314	-0.18307728477478494	-0.6193409130825734	lassa_confirmed	0	60	10	2018	4298174	3.760775374340933	0.2305359637198453	31.96325159153434	0.29081787708332224	23	Kogi	north	7.25	-0.3999999999999999	0	23	1
NG029	admin1	2018-03-05	0.3137724990838461	0.3437024606709616	0.38411545044813866	0.42561417863121187	0.4944525666390453	0.5328220125604566	0.5414321536293341	29.28145735015006	28.76487640240007	29.30655563030776	29.29898270653342	27.894611817750153	28.19972753977804	26.871227066500296	1.7043388483333384	0.3166915050000044	0.8360186933333378	2.409541698333337	5.3627096500000055	6.006721091666673	6.618397801666675	-0.24343649072759213	-0.8326488180352271	0.367327873102285	-0.6786232783876663	-1.6987878972930162	-1.016810976925067	0.038650388582145694	0.9197469174356784	-0.5489978283434843	-1.6953504184706916	-1.8083990946888902	-1.00567483434981	-0.18127445346577986	0.21858175767042412	-1.202632278064189	-1.0587599483485843	-0.7835265726523318	-0.724484235633137	-0.7400982288005908	-0.6275856370271021	-0.6738134150225211	lassa_confirmed	3	60	10	2018	4807555.5	3.8727738358699852	0.3166571909407762	29.5518939795077	0.912193863020836	29	Ondo	north	6	-0.7999999999999998	3	29	1
NG032	admin1	2018-03-05	0.181240832178966	0.2019264985729169	0.23987977998501764	0.3066452976357778	0.38064417917046683	0.4036892622225153	0.37839054565282265	35.307633452500085	33.711594460792554	34.23406466946164	33.10995438585194	30.177052357727373	28.457081262200127	28.55154846692323	0.07253406500000423	0.003192195000004247	0.007379880000004249	0.28708692500000427	3.3727870716666715	7.4812504366666674	7.7127787283333324	0.11015891806018265	-0.4821995108967421	-0.7114794774792398	-1.7361659024652465	-1.160208258851142	0.11826897810803735	0.00573487726465583	-0.18023429539885555	-1.8257285132426395	-1.7587227755467716	-0.996519014316698	-0.3385463635566185	-0.001847442130558267	-0.19111671545104775	-0.9540795895823114	-0.6982589251069428	-0.7745747850419292	-0.7274167364702512	-0.5623283813067658	-0.501283409092197	-0.8902619652496366	lassa_confirmed	1	60	10	2018	4301177	3.761473799169056	0.1854776342586991	34.78041163776578	0.05771650969309463	32	Plateau	north	7.25	-0.5999999999999996	1	32	1
NG035	admin1	2018-03-05	0.20167744828662093	0.23605192036962247	0.30044076176036866	0.3903316474286299	0.46790981290915584	0.4950287264514522	0.48807764899962264	34.03470263265461	31.995366449087776	31.911844659964952	31.199368499924564	29.069787440512872	27.50936745772421	26.779978410645224	0.25587804666667197	0.009599440000005281	0.0718503700000053	1.3311612750000057	5.767908466666671	8.864618920000005	8.672856845000007	0.32985214269824126	-0.4798986948283988	-0.23192825050514265	-1.0749483428671014	-1.2736215509738822	-0.5470369626761583	-0.15328747423921482	0.46910426202128885	-1.2245276757129766	-1.8695786727037804	-1.7404078931066944	-1.1197492377959704	-0.2606098268071423	0.31280177446380647	-1.6867142970714906	-1.5329543191694426	-1.2565355802395446	-0.9752095229040535	-0.5224273278617448	-0.05220748593759587	0.08864852680020231	lassa_confirmed	0	60	10	2018	2980113.25	3.3945463961449542	0.20780408793278324	33.49185224614759	0.1465796872850188	35	Taraba	north	8.75	-0.5999999999999996	0	35	1
NG005	admin1	2018-03-12	0.1672425125188662	0.1816009912968051	0.20720437189779756	0.25815689151892535	0.3327672951495441	0.37780404986329613	0.35365407144768507	36.17852248900007	32.88371568925005	34.298924121054604	35.50280476410914	33.5245028415687	30.434742686476277	29.775442984277863	0.02129080879157198	0.0019106371249053176	0.0021531003153753515	0.025952213648708686	1.8351023966667022	5.88048297333337	7.904191353333368	0.7389751399911758	0.47215613089106623	-0.13205849876104345	-1.1036612494718916	-1.0378092495548799	0.0805984275729279	0.22498349090131703	0.36216349204224074	-0.8735472421618989	-1.1483492642660442	-0.3059211481534353	0.2551937218523716	0.3048617565258065	0.008045132985278924	-0.26113089221924657	0.1726531800156587	0.08108860946709456	0.01977535229678791	0.004595987131602585	-0.01642015131610986	-0.31747828431410646	lassa_confirmed	1	60	11	2018	6515488	4.176767204833221	0.17360239224409707	34.624932525188825	0.022360360134295366	5	Bauchi	south	5.75	0	1	5	2
NG007	admin1	2018-03-12	0.1988308882917024	0.22407455073674862	0.2798591960471226	0.3459860884253318	0.40324322573864296	0.421476097929343	0.4312970211247057	34.1812379131111	32.37248207962962	31.66124745568626	31.403407356238073	29.20942848924998	28.00417743039997	27.851518691166593	0.5746341366666349	0.10704827499996826	0.16698676833330162	0.9345797033333018	4.332028018333303	8.217355801666635	8.396429086666632	0.6844518531232471	0.09693365145209681	-0.12966995384386076	-0.6202902272452627	-1.125103318210406	-0.4545903421150872	0.2553267008970835	0.6446676406595333	-0.5752441120593634	-1.4898218706725728	-1.3524504698467388	-0.6304771688833969	0.07565135535335611	0.22731098273969697	-1.2297006099434988	-0.8581085302019542	-0.7073107379507991	-0.6457527472012294	-0.48833251658381793	-0.21880272855930694	-0.29120482497566064	lassa_confirmed	0	60	11	2018	5796929.5	4.059913473814865	0.20243491252754547	33.918747215964146	0.4420180964358758	7	Benue	south	8	-0.5	0	7	2
