adminCode	adminLevel	date	evi_0	evi_30	evi_60	evi_90	evi_120	evi_150	evi_180	temperature_0	temperature_30	temperature_60	temperature_90	temperature_120	temperature_150	temperature_180	precip_0	precip_30	precip_60	precip_90	precip_120	precip_150	precip_180	spi1_0	spi1_30	spi1_60	spi1_90	spi1_120	spi1_150	spi1_180	spi3_0	spi3_30	spi3_60	spi3_90	spi3_120	spi3_150	spi3_180	spi6_0	spi6_30	spi6_60	spi6_90	spi6_120	spi6_150	spi6_180	variable	cases	windowLength	epiWeek	year	population	logpop	evi_0avg	temperature_0avg	precip_0avg	polyid	adminName	region	precip	spi	y	polyid2	region2	yt	ys
NG011	admin1	2021-04-19	0.229179310085118	0.211384705678166	0.234247069098688	0.285074416879777	0.345441933020259	0.385032679037888	0.398722043549555	34.2940590117646	33.6352025545713	32.8093162221052	32.5334197024848	32.0498558493042	31.4376818986664	29.0535795651994	2.65765901500002	0.977866905000017	0.243598385000017	0.212395456666683	1.25688241000002	5.67881466833335	9.21201099166668	-0.179968295626073	-0.426255747958185	-0.413495592383045	-0.396873239428221	-0.984485417071428	-0.955727255342615	-0.441862154841042	-0.572439061591597	-0.939597147038658	-1.37011898992749	-1.25814437478209	-1.02474995337097	-1.10669412286664	-1.03496418105147	-1.24794129056962	-1.24017145385526	-1.31058480414041	-1.2553418867566	-1.10022812345376	-0.993852074721664	-0.898569366336158	lassa_confirmed	0	60	16	2021	3190656.31306472	3.46281172940171	0.252802064843295	33.2856945274345	2.79455170322919	11	Ebonyi	south	5.5	-1.2	0	11	2	1	1
NG011	admin1	2021-04-19	0.229179310085118	0.211384705678166	0.234247069098688	0.285074416879777	0.345441933020259	0.385032679037888	0.398722043549555	34.2940590117646	33.6352025545713	32.8093162221052	32.5334197024848	32.0498558493042	31.4376818986664	29.0535795651994	2.65765901500002	0.977866905000017	0.243598385000017	0.212395456666683	1.25688241000002	5.67881466833335	9.21201099166668	-0.179968295626073	-0.426255747958185	-0.413495592383045	-0.396873239428221	-0.984485417071428	-0.955727255342615	-0.441862154841042	-0.572439061591597	-0.939597147038658	-1.37011898992749	-1.25814437478209	-1.02474995337097	-1.10669412286664	-1.03496418105147	-1.24794129056962	-1.24017145385526	-1.31058480414041	-1.2553418867566	-1.10022812345376	-0.993852074721664	-0.898569366336158	lassa_confirmed	0	60	16	2021	3190656.31306472	3.46281172940171	0.252802064843295	33.2856945274345	2.79455170322919	11	Ebonyi	south	5.5	-1.2	0	11	2	0	0
NG012	admin1	2021-04-19	0.274785535737066	0.248444375619833	0.283315212318769	0.3543694867586	0.423357835116801	0.490227271367177	0.519931185171877	32.1228043186085	32.4443393074665	31.6768320187499	31.0159831818139	30.5190925656666	30.1948962925216	29.087181023333	3.12278955999993	1.2447867066666	0.441181814999932	0.563456138333266	1.99535253999993	5.15296329999993	8.0107413416666	-0.268197352689175	-0.376353614234419	0.132473232542064	0.613823553795979	0.272044479403077	-0.442743411389758	-0.676030842740922	-0.60974981288014	-0.227214117120473	0.0884525632536207	-0.31769406267553	-0.856431978683385	-1.2245613341879	-1.27945024942948	-0.884603991299418	-1.1108108287785	-1.21491555155436	-1.29003971109753	-1.32840172864161	-1.44125005888922	-1.4208806576727	lassa_confirmed	7	60	16	2021	4763841.55350664	3.86363948480441	0.305687199881092	31.0633602559213	3.12186198927077	12	Edo	north	5	-1.4	7	12	1	54	47
NG012	admin1	2021-04-19	0.274785535737066	0.248444375619833	0.283315212318769	0.3543694867586	0.423357835116801	0.490227271367177	0.519931185171877	32.1228043186085	32.4443393074665	31.6768320187499	31.0159831818139	30.5190925656666	30.1948962925216	29.087181023333	3.12278955999993	1.2447867066666	0.441181814999932	0.563456138333266	1.99535253999993	5.15296329999993	8.0107413416666	-0.268197352689175	-0.376353614234419	0.132473232542064	0.613823553795979	0.272044479403077	-0.442743411389758	-0.676030842740922	-0.60974981288014	-0.227214117120473	0.0884525632536207	-0.31769406267553	-0.856431978683385	-1.2245613341879	-1.27945024942948	-0.884603991299418	-1.1108108287785	-1.21491555155436	-1.29003971109753	-1.32840172864161	-1.44125005888922	-1.4208806576727	lassa_confirmed	2	60	16	2021	4763841.55350664	3.86363948480441	0.305687199881092	31.0633602559213	3.12186198927077	12	Edo	north	5	-1.4	2	12	1	36	34
NG023	admin1	2021-04-19	0.232965209022439	0.218232195836391	0.241426847578432	0.290118595457779	0.34938614711139	0.397535124754224	0.409007772774942	34.6578777771251	33.3863613563556	32.6666325720385	32.235811389	31.2186608806416	29.7501200993158	28.3911947736191	1.45617251666665	0.504719848333319	0.0842341066666523	0.170602814999986	0.587251519999986	3.22297313333332	7.22033945499999	-0.448975879336026	-0.560217339908631	-0.420996750205244	0.156104129443104	-0.514637506912659	-1.01494208851075	-0.171075742763397	-0.727936474410339	-0.472857921832947	-0.674613921375634	-0.958624289284047	-0.866050913156832	-0.69290642332123	-0.482860677095916	-1.32295108517861	-0.994248596827378	-0.806165560544372	-0.754612026749274	-0.66160911702956	-0.540153109840373	-0.38083698615893	lassa_confirmed	0	60	16	2021	4612907.95499386	3.83144354397674	0.249671871083352	33.4045002575798	1.64684572927082	23	Kogi	north	3	-0.7	0	23	1	0	0
NG023	admin1	2021-04-19	0.232965209022439	0.218232195836391	0.241426847578432	0.290118595457779	0.34938614711139	0.397535124754224	0.409007772774942	34.6578777771251	33.3863613563556	32.6666325720385	32.235811389	31.2186608806416	29.7501200993158	28.3911947736191	1.45617251666665	0.504719848333319	0.0842341066666523	0.170602814999986	0.587251519999986	3.22297313333332	7.22033945499999	-0.448975879336026	-0.560217339908631	-0.420996750205244	0.156104129443104	-0.514637506912659	-1.01494208851075	-0.171075742763397	-0.727936474410339	-0.472857921832947	-0.674613921375634	-0.958624289284047	-0.866050913156832	-0.69290642332123	-0.482860677095916	-1.32295108517861	-0.994248596827378	-0.806165560544372	-0.754612026749274	-0.66160911702956	-0.540153109840373	-0.38083698615893	lassa_confirmed	1	60	16	2021	4612907.95499386	3.83144354397674	0.249671871083352	33.4045002575798	1.64684572927082	23	Kogi	north	3	-0.7	1	23	1	2	1
NG029	admin1	2021-04-19	0.332989593335023	0.300430772455445	0.343091874843276	0.401146940111423	0.432168677846488	0.45536196113369	0.469514024067893	31.4248756387273	31.2341527171333	30.3232102838537	29.677705107814	29.3751207569501	29.3493177328334	30.5295160180002	3.34592955833333	1.34347514166666	0.382864104999994	0.547916724999994	1.93191331833333	4.97760662166666	8.18461916166666	-0.214130448603221	-0.362261986820879	0.132247228247914	0.555250721653857	0.251845179505288	-0.251810990299682	-0.300621687695897	-0.579278557367133	-0.270764429158843	0.0448976348082486	-0.165368236451782	-0.43868193705405	-0.791411840222657	-1.13479277784984	-0.632985416690086	-0.656775584143094	-0.801411273810805	-1.08589913796426	-1.20140317000931	-1.32739590630257	-1.38709755890876	lassa_confirmed	0	60	16	2021	5163781.32957407	3.94425421991805	0.352879015951066	29.6738128991394	3.40629446114584	29	Ondo	north	4.75	-1.3	0	29	1	11	11
NG029	admin1	2021-04-19	0.332989593335023	0.300430772455445	0.343091874843276	0.401146940111423	0.432168677846488	0.45536196113369	0.469514024067893	31.4248756387273	31.2341527171333	30.3232102838537	29.677705107814	29.3751207569501	29.3493177328334	30.5295160180002	3.34592955833333	1.34347514166666	0.382864104999994	0.547916724999994	1.93191331833333	4.97760662166666	8.18461916166666	-0.214130448603221	-0.362261986820879	0.132247228247914	0.555250721653857	0.251845179505288	-0.251810990299682	-0.300621687695897	-0.579278557367133	-0.270764429158843	0.0448976348082486	-0.165368236451782	-0.43868193705405	-0.791411840222657	-1.13479277784984	-0.632985416690086	-0.656775584143094	-0.801411273810805	-1.08589913796426	-1.20140317000931	-1.32739590630257	-1.38709755890876	lassa_confirmed	3	60	16	2021	5163781.32957407	3.94425421991805	0.352879015951066	29.6738128991394	3.40629446114584	29	Ondo	north	4.75	-1.3	3	29	1	12	9
NG032	admin1	2021-04-19	0.179226268457659	0.182187955188833	0.20196703042708	0.236444620214366	0.298050229713719	0.372960894007799	0.404968588133977	37.285491647261	36.2511917858401	36.2863791680001	36.298006218772	35.3352256845615	32.3066421446001	29.6311889662002	0.868984918333334	0.203820081666668	0.00052666055727969	0.00200816222394636	0.0703223805572797	2.08133475	6.47314174833333	-0.0485355326737681	-0.953559362807098	-1.72095243976907	-1.55811768511199	-1.09230165845042	-0.56354385324916	-0.44046302681056	-0.155594298414643	-1.40142809378013	-1.72548278364129	-0.847911383563238	-0.646347932667323	-0.715013362706454	-0.514138697281691	-0.339903665886418	-0.612626671828772	-0.786109350671262	-0.681730006011447	-0.578889906140898	-0.547378789213154	-0.529084601611062	lassa_confirmed	0	60	16	2021	4609263.80292245	3.83065324157146	0.172881839945699	36.3650229628062	0.960408340937501	32	Plateau	north	2	-0.6	0	32	1	2	2
NG032	admin1	2021-04-19	0.179226268457659	0.182187955188833	0.20196703042708	0.236444620214366	0.298050229713719	0.372960894007799	0.404968588133977	37.285491647261	36.2511917858401	36.2863791680001	36.298006218772	35.3352256845615	32.3066421446001	29.6311889662002	0.868984918333334	0.203820081666668	0.00052666055727969	0.00200816222394636	0.0703223805572797	2.08133475	6.47314174833333	-0.0485355326737681	-0.953559362807098	-1.72095243976907	-1.55811768511199	-1.09230165845042	-0.56354385324916	-0.44046302681056	-0.155594298414643	-1.40142809378013	-1.72548278364129	-0.847911383563238	-0.646347932667323	-0.715013362706454	-0.514138697281691	-0.339903665886418	-0.612626671828772	-0.786109350671262	-0.681730006011447	-0.578889906140898	-0.547378789213154	-0.529084601611062	lassa_confirmed	0	60	16	2021	4609263.80292245	3.83065324157146	0.172881839945699	36.3650229628062	0.960408340937501	32	Plateau	north	2	-0.6	0	32	1	0	0
NG035	admin1	2021-04-19	0.208541143988534	0.198967573373167	0.224265206910198	0.28101227628429	0.357742160502982	0.422434038558045	0.449589888238105	35.9678599507392	35.2897148781924	34.5969261087458	33.8407535207458	32.8187246597242	30.663390337	28.0627100156001	1.53251510333334	0.431597266666675	0.00724430833334154	0.00565780166667488	0.772014895000008	4.81285546666667	9.088908885	0.0812189774647611	-0.792817182897542	-1.35567608478177	-0.895640410615037	-0.409958321528883	-0.164369395713572	-0.584884793918909	-0.03580254935389	-1.0925781513838	-1.10799204691282	-0.288517510096429	-0.403477556872899	-0.806047664914078	-0.733970149781387	-0.0294221543732531	-0.424358765481147	-0.85138761594469	-0.718352612919469	-0.459080951068335	-0.438941624989651	-0.446330797948974	lassa_confirmed	1	60	16	2021	3186409.0557347	3.46147968787088	0.206455537376478	34.8553011839302	1.59734791686286	35	Taraba	north	4.75	-0.5	1	35	1	2	1
NG035	admin1	2021-04-19	0.208541143988534	0.198967573373167	0.224265206910198	0.28101227628429	0.357742160502982	0.422434038558045	0.449589888238105	35.9678599507392	35.2897148781924	34.5969261087458	33.8407535207458	32.8187246597242	30.663390337	28.0627100156001	1.53251510333334	0.431597266666675	0.00724430833334154	0.00565780166667488	0.772014895000008	4.81285546666667	9.088908885	0.0812189774647611	-0.792817182897542	-1.35567608478177	-0.895640410615037	-0.409958321528883	-0.164369395713572	-0.584884793918909	-0.03580254935389	-1.0925781513838	-1.10799204691282	-0.288517510096429	-0.403477556872899	-0.806047664914078	-0.733970149781387	-0.0294221543732531	-0.424358765481147	-0.85138761594469	-0.718352612919469	-0.459080951068335	-0.438941624989651	-0.446330797948974	lassa_confirmed	0	60	16	2021	3186409.0557347	3.46147968787088	0.206455537376478	34.8553011839302	1.59734791686286	35	Taraba	north	4.75	-0.5	0	35	1	0	0
NG005	admin1	2021-04-26	0.166125192257703	0.172812734869122	0.189270911817605	0.215860699350422	0.266357652182246	0.336106989067755	0.376545402860642	39.4300001889021	35.6304294344075	34.5684982067019	36.0416884031931	35.6891118704728	33.6786616772801	31.683496019737	0.335570110000018	0.0974483633333518	0.000149896666685123	0.000306393009735123	0.0451501730097351	0.817139125000018	4.73916659333335	-0.127866107937367	-1.33412272449925	-1.94234982734197	-0.850119960539638	0.10015746191642	0.73605656529545	0.947803468139848	-0.157511537093815	-1.04381676315447	-0.717967181382263	0.690921747014125	0.928864480131725	1.1713693698612	1.32105172126371	0.102949723171634	0.928524335975457	1.17894828946554	1.33123304810823	1.43205637317248	1.25965127165394	1.18413391483243	lassa_confirmed	0	60	17	2021	7046880.66802427	4.25517015346833	0.161624832299073	38.6469779938411	0.40006339046775	5	Bauchi	south	0.75	1.4	0	5	2	1	1
NG005	admin1	2021-04-26	0.166125192257703	0.172812734869122	0.189270911817605	0.215860699350422	0.266357652182246	0.336106989067755	0.376545402860642	39.4300001889021	35.6304294344075	34.5684982067019	36.0416884031931	35.6891118704728	33.6786616772801	31.683496019737	0.335570110000018	0.0974483633333518	0.000149896666685123	0.000306393009735123	0.0451501730097351	0.817139125000018	4.73916659333335	-0.127866107937367	-1.33412272449925	-1.94234982734197	-0.850119960539638	0.10015746191642	0.73605656529545	0.947803468139848	-0.157511537093815	-1.04381676315447	-0.717967181382263	0.690921747014125	0.928864480131725	1.1713693698612	1.32105172126371	0.102949723171634	0.928524335975457	1.17894828946554	1.33123304810823	1.43205637317248	1.25965127165394	1.18413391483243	lassa_confirmed	0	60	17	2021	7046880.66802427	4.25517015346833	0.161624832299073	38.6469779938411	0.40006339046775	5	Bauchi	south	0.75	1.4	0	5	2	3	3
NG007	admin1	2021-04-26	0.211419229407388	0.192914385141699	0.209003509464256	0.253456704330144	0.324146669418187	0.39186868161491	0.420199315917854	37.6446072467742	35.9853845246829	34.7884083981887	34.0450576439259	32.9472364995	30.9956005771282	29.1439366278095	1.85554420166663	0.919871509999965	0.0511793799999647	0.044813978333298	0.165349963333298	3.74622416499996	8.16389773999997	-0.00539866480635156	-0.536057632395229	-1.3932514271425	-0.993130844551494	-0.927335282064246	-0.811413923706747	-0.205614424666935	-0.165472137690167	-1.15105142959707	-2.08968288725725	-1.31437386142534	-0.642066596351433	-0.693971282502918	-0.621000201950456	-0.831687138690114	-0.721608793332904	-0.840723150102697	-0.855475384936998	-0.674960260414545	-0.577161256421386	-0.490478346200692	lassa_confirmed	0	60	17	2021	6225811.92221866	4.13128895611173	0.230148357059657	35.67702250179	1.81435622456088	7	Benue	south	3.5	-0.7	0	7	2	1	1
NG007	admin1	2021-04-26	0.211419229407388	0.192914385141699	0.209003509464256	0.253456704330144	0.324146669418187	0.39186868161491	0.420199315917854	37.6446072467742	35.9853845246829	34.7884083981887	34.0450576439259	32.9472364995	30.9956005771282	29.1439366278095	1.85554420166663	0.919871509999965	0.0511793799999647	0.044813978333298	0.165349963333298	3.74622416499996	8.16389773999997	-0.00539866480635156	-0.536057632395229	-1.3932514271425	-0.993130844551494	-0.927335282064246	-0.811413923706747	-0.205614424666935	-0.165472137690167	-1.15105142959707	-2.08968288725725	-1.31437386142534	-0.642066596351433	-0.693971282502918	-0.621000201950456	-0.831687138690114	-0.721608793332904	-0.840723150102697	-0.855475384936998	-0.674960260414545	-0.577161256421386	-0.490478346200692	lassa_confirmed	1	60	17	2021	6225811.92221866	4.13128895611173	0.230148357059657	35.67702250179	1.81435622456088	7	Benue	south	3.5	-0.7	1	7	2	1	0
NG011	admin1	2021-04-26	0.241291450351037	0.211668464883055	0.226035602593258	0.270472795059744	0.331677181230056	0.378248641238255	0.398052624917652	34.0654436301248	34.2660198276666	32.9205077662222	32.231442180111	32.1082658023845	31.5661578070767	29.1645619183328	3.07393165833335	1.46697267500002	0.248959590000017	0.206762336666683	0.447311680000017	4.43484445000002	9.54120690333335	-0.109688271136117	-0.383352868582609	-0.507188196806066	-0.237771672073701	-0.892405290660953	-1.17410898723816	-0.34058586672504	-0.524774453187556	-0.794553219363868	-1.35359442804058	-1.35577656235171	-0.99810880043384	-1.11014033849292	-1.07473495840598	-1.26679154946706	-1.21809214990155	-1.30038470491477	-1.30223338366453	-1.12009412588332	-1.02981253779693	-0.89140018399993	lassa_confirmed	0	60	17	2021	3190656.31306472	3.46281172940171	0.265545014756359	33.4502199885723	3.15763795416669	11	Ebonyi	south	4.25	-1.2	0	11	2	3	3
NG011	admin1	2021-04-26	0.241291450351037	0.211668464883055	0.226035602593258	0.270472795059744	0.331677181230056	0.378248641238255	0.398052624917652	34.0654436301248	34.2660198276666	32.9205077662222	32.231442180111	32.1082658023845	31.5661578070767	29.1645619183328	3.07393165833335	1.46697267500002	0.248959590000017	0.206762336666683	0.447311680000017	4.43484445000002	9.54120690333335	-0.109688271136117	-0.383352868582609	-0.507188196806066	-0.237771672073701	-0.892405290660953	-1.17410898723816	-0.34058586672504	-0.524774453187556	-0.794553219363868	-1.35359442804058	-1.35577656235171	-0.99810880043384	-1.11014033849292	-1.07473495840598	-1.26679154946706	-1.21809214990155	-1.30038470491477	-1.30223338366453	-1.12009412588332	-1.02981253779693	-0.89140018399993	lassa_confirmed	1	60	17	2021	3190656.31306472	3.46281172940171	0.265545014756359	33.4502199885723	3.15763795416669	11	Ebonyi	south	4.25	-1.2	1	11	2	3	2
NG012	admin1	2021-04-26	0.289534134675851	0.249446442780199	0.270430701348183	0.337211559193133	0.408189993955575	0.476928324973611	0.515992920298463	32.4450771069089	32.8175066397776	31.6129891819999	31.0942519752092	30.527429436711	30.0130830857856	29.3064051262219	3.44230709499993	1.46682272333327	0.428526489999932	0.482070351666599	0.922183313333266	4.2126723716666	8.67998529499994	-0.176785973228764	-0.461657913890362	-0.0399883144608683	0.613526406380953	0.49877547987944	-0.401304128898826	-0.580616534879503	-0.661458940806554	-0.377337173567832	0.156531794847591	-0.178334451472037	-0.74683445484599	-1.19092632877001	-1.30610277654746	-0.816037593991162	-1.09102876557697	-1.17889960485615	-1.29686796915775	-1.29059856739849	-1.43943768787263	-1.43900086346628	lassa_confirmed	6	60	17	2021	4763841.55350664	3.86363948480441	0.326279969603066	31.0748158796545	3.3910835260416	12	Edo	north	4	-1.3	6	12	1	39	33
NG012	admin1	2021-04-26	0.289534134675851	0.249446442780199	0.270430701348183	0.337211559193133	0.408189993955575	0.476928324973611	0.515992920298463	32.4450771069089	32.8175066397776	31.6129891819999	31.0942519752092	30.527429436711	30.0130830857856	29.3064051262219	3.44230709499993	1.46682272333327	0.428526489999932	0.482070351666599	0.922183313333266	4.2126723716666	8.67998529499994	-0.176785973228764	-0.461657913890362	-0.0399883144608683	0.613526406380953	0.49877547987944	-0.401304128898826	-0.580616534879503	-0.661458940806554	-0.377337173567832	0.156531794847591	-0.178334451472037	-0.74683445484599	-1.19092632877001	-1.30610277654746	-0.816037593991162	-1.09102876557697	-1.17889960485615	-1.29686796915775	-1.29059856739849	-1.43943768787263	-1.43900086346628	lassa_confirmed	3	60	17	2021	4763841.55350664	3.86363948480441	0.326279969603066	31.0748158796545	3.3910835260416	12	Edo	north	4	-1.3	3	12	1	48	45
NG023	admin1	2021-04-26	0.240590590134039	0.218557013849524	0.233145914876919	0.276942737377746	0.334959595586158	0.39066169689619	0.407521036610372	35.4502099973549	33.6396577979525	32.5449408715201	32.4141684702746	31.5390008380741	29.898263333628	28.3920526302501	1.72182752166665	0.663974734999986	0.0903819716666523	0.173034061666652	0.221267389999986	2.35052944333332	6.70793743499999	-0.457202013250535	-0.477276187563034	-0.658336121319181	0.231339074433603	-0.221585597814251	-1.27235871197666	-0.231461501322944	-0.832211010759684	-0.459847209872089	-0.565102444229449	-0.968330287835252	-0.905743980731491	-0.742364867149272	-0.527829231106134	-1.4090483957647	-1.05707175303986	-0.809268463155008	-0.779296454981691	-0.680251207731029	-0.590631273196024	-0.389527897425095	lassa_confirmed	0	60	17	2021	4612907.95499386	3.83144354397674	0.263783128578762	33.5919076800345	1.87802954479166	23	Kogi	north	2.25	-0.7	0	23	1	0	0
NG023	admin1	2021-04-26	0.240590590134039	0.218557013849524	0.233145914876919	0.276942737377746	0.334959595586158	0.39066169689619	0.407521036610372	35.4502099973549	33.6396577979525	32.5449408715201	32.4141684702746	31.5390008380741	29.898263333628	28.3920526302501	1.72182752166665	0.663974734999986	0.0903819716666523	0.173034061666652	0.221267389999986	2.35052944333332	6.70793743499999	-0.457202013250535	-0.477276187563034	-0.658336121319181	0.231339074433603	-0.221585597814251	-1.27235871197666	-0.231461501322944	-0.832211010759684	-0.459847209872089	-0.565102444229449	-0.968330287835252	-0.905743980731491	-0.742364867149272	-0.527829231106134	-1.4090483957647	-1.05707175303986	-0.809268463155008	-0.779296454981691	-0.680251207731029	-0.590631273196024	-0.389527897425095	lassa_confirmed	0	60	17	2021	4612907.95499386	3.83144354397674	0.263783128578762	33.5919076800345	1.87802954479166	23	Kogi	north	2.25	-0.7	0	23	1	0	0
NG029	admin1	2021-04-26	0.350871014288352	0.300124979360212	0.329941332115901	0.389669530898856	0.426816482853156	0.449216645945401	0.46718289119649	32.0194146764445	31.5919567160741	30.23589778695	29.8347269315111	29.3754743542326	29.1261831642223	29.7872904660001	3.68740548166666	1.61991040166666	0.405435229999994	0.45148687166666	1.03951862499999	3.99690735166666	8.93851964166666	-0.104181120868926	-0.45084115787124	-0.0284551956019355	0.565004008394595	0.436426800930229	-0.280467737918836	-0.185584124308772	-0.612917093862518	-0.403763561860026	0.0806132677101862	-0.101108641240175	-0.366562349332214	-0.688560096000583	-1.09647813290855	-0.629444262918125	-0.654814633139993	-0.705874037712473	-1.06229634735957	-1.1659700841243	-1.31144049580883	-1.37459348226612	lassa_confirmed	5	60	17	2021	5163781.32957407	3.94425421991805	0.373196103265528	29.7027506074131	3.64841174791667	29	Ondo	north	3.75	-1.2	5	29	1	20	15
NG029	admin1	2021-04-26	0.350871014288352	0.300124979360212	0.329941332115901	0.389669530898856	0.426816482853156	0.449216645945401	0.46718289119649	32.0194146764445	31.5919567160741	30.23589778695	29.8347269315111	29.3754743542326	29.1261831642223	29.7872904660001	3.68740548166666	1.61991040166666	0.405435229999994	0.45148687166666	1.03951862499999	3.99690735166666	8.93851964166666	-0.104181120868926	-0.45084115787124	-0.0284551956019355	0.565004008394595	0.436426800930229	-0.280467737918836	-0.185584124308772	-0.612917093862518	-0.403763561860026	0.0806132677101862	-0.101108641240175	-0.366562349332214	-0.688560096000583	-1.09647813290855	-0.629444262918125	-0.654814633139993	-0.705874037712473	-1.06229634735957	-1.1659700841243	-1.31144049580883	-1.37459348226612	lassa_confirmed	3	60	17	2021	5163781.32957407	3.94425421991805	0.373196103265528	29.7027506074131	3.64841174791667	29	Ondo	north	3.75	-1.2	3	29	1	14	11
NG032	admin1	2021-04-26	0.180310390740389	0.180139368171077	0.19599382160584	0.226363190062377	0.280713536927473	0.357117441517588	0.40298724168814	38.1162004725456	36.3741803274695	35.772543448291	36.4622832928573	35.6656512180001	32.8271751928078	30.1670315608237	1.15882222166667	0.480755856666668	0.000792601666668023	0.000708833890613023	0.0346591922239464	1.48639335333333	4.90281728166667	0.126820358801903	-0.675995781118815	-1.74179922346974	-1.64036735110572	-1.25097877092857	-0.616908595730975	-0.416950348750741	0.163155986078923	-1.14474058415203	-2.00042358430149	-0.94412605104314	-0.606608949027841	-0.75213735789571	-0.581530304482957	-0.281731753986625	-0.541282073883108	-0.803701084209235	-0.715811252577747	-0.586375070081292	-0.554142650399391	-0.528642159090378	lassa_confirmed	0	60	17	2021	4609263.80292245	3.83065324157146	0.174376628038916	36.5897271063864	1.15233956416667	32	Plateau	north	1.25	-0.6	0	32	1	1	1
NG032	admin1	2021-04-26	0.180310390740389	0.180139368171077	0.19599382160584	0.226363190062377	0.280713536927473	0.357117441517588	0.40298724168814	38.1162004725456	36.3741803274695	35.772543448291	36.4622832928573	35.6656512180001	32.8271751928078	30.1670315608237	1.15882222166667	0.480755856666668	0.000792601666668023	0.000708833890613023	0.0346591922239464	1.48639335333333	4.90281728166667	0.126820358801903	-0.675995781118815	-1.74179922346974	-1.64036735110572	-1.25097877092857	-0.616908595730975	-0.416950348750741	0.163155986078923	-1.14474058415203	-2.00042358430149	-0.94412605104314	-0.606608949027841	-0.75213735789571	-0.581530304482957	-0.281731753986625	-0.541282073883108	-0.803701084209235	-0.715811252577747	-0.586375070081292	-0.554142650399391	-0.528642159090378	lassa_confirmed	0	60	17	2021	4609263.80292245	3.83065324157146	0.174376628038916	36.5897271063864	1.15233956416667	32	Plateau	north	1.25	-0.6	0	32	1	0	0
NG035	admin1	2021-04-26	0.21503720550513	0.198488867603512	0.214861580969886	0.264939367083945	0.339166694664616	0.410304758384601	0.446538667586623	36.1918604977392	35.2918234057648	34.561067827207	34.0954872551334	33.0157651591187	31.0431785003138	28.7034305532122	2.00352460666668	0.844508213333342	0.00782770500000821	0.00531880833334154	0.135711690000008	4.05748724833334	8.39967515	0.259876638658538	-0.53927381467199	-1.46441013404978	-1.01324118212106	-0.519085696741269	-0.108984263948217	-0.390942698583658	0.274237539890623	-0.935443383824301	-1.40404777482899	-0.314401214953757	-0.278662194747242	-0.778800414901034	-0.845111993397504	0.0249622811009299	-0.273548050754167	-0.847267452267037	-0.805250614042631	-0.473596509924939	-0.422811910502309	-0.477756501207164	lassa_confirmed	0	60	17	2021	3186409.0557347	3.46147968787088	0.215384614099814	34.897436692481	1.94713721707119	35	Taraba	north	4	-0.5	0	35	1	0	0
NG035	admin1	2021-04-26	0.21503720550513	0.198488867603512	0.214861580969886	0.264939367083945	0.339166694664616	0.410304758384601	0.446538667586623	36.1918604977392	35.2918234057648	34.561067827207	34.0954872551334	33.0157651591187	31.0431785003138	28.7034305532122	2.00352460666668	0.844508213333342	0.00782770500000821	0.00531880833334154	0.135711690000008	4.05748724833334	8.39967515	0.259876638658538	-0.53927381467199	-1.46441013404978	-1.01324118212106	-0.519085696741269	-0.108984263948217	-0.390942698583658	0.274237539890623	-0.935443383824301	-1.40404777482899	-0.314401214953757	-0.278662194747242	-0.778800414901034	-0.845111993397504	0.0249622811009299	-0.273548050754167	-0.847267452267037	-0.805250614042631	-0.473596509924939	-0.422811910502309	-0.477756501207164	lassa_confirmed	0	60	17	2021	3186409.0557347	3.46147968787088	0.215384614099814	34.897436692481	1.94713721707119	35	Taraba	north	4	-0.5	0	35	1	1	1
NG005	admin1	2021-05-03	0.165659534811411	0.170421016963851	0.18462377227962	0.208096596355703	0.251827123548868	0.32091431158077	0.371709374893177	40.4617495377649	35.9171128408681	34.7458711925716	35.4440869420001	35.8814463187637	34.498769262151	32.1176746655611	0.435287175000018	0.0980073366666851	0.000149896666685123	0.000313976343068456	0.0134308613430685	0.336719395000018	3.65813962666669	-0.103219133153303	-1.13449728687658	-1.95406279221795	-1.02799302599361	-0.100056365609566	0.637074699367966	0.904042697809066	-0.146183337783049	-1.01772179533482	-0.904106672929767	0.568026343284273	0.866199245369179	1.1303904057359	1.29425770712217	-0.0920926729843094	0.807458176195574	1.12177402144327	1.28895003862437	1.44073217126892	1.29021114860706	1.21157322210478	lassa_confirmed	0	60	18	2021	7046880.66802427	4.25517015346833	0.161482951589161	39.1092899239364	0.498161683696916	5	Bauchi	south	0.25	1.4	0	5	2	1	1
NG005	admin1	2021-05-03	0.165659534811411	0.170421016963851	0.18462377227962	0.208096596355703	0.251827123548868	0.32091431158077	0.371709374893177	40.4617495377649	35.9171128408681	34.7458711925716	35.4440869420001	35.8814463187637	34.498769262151	32.1176746655611	0.435287175000018	0.0980073366666851	0.000149896666685123	0.000313976343068456	0.0134308613430685	0.336719395000018	3.65813962666669	-0.103219133153303	-1.13449728687658	-1.95406279221795	-1.02799302599361	-0.100056365609566	0.637074699367966	0.904042697809066	-0.146183337783049	-1.01772179533482	-0.904106672929767	0.568026343284273	0.866199245369179	1.1303904057359	1.29425770712217	-0.0920926729843094	0.807458176195574	1.12177402144327	1.28895003862437	1.44073217126892	1.29021114860706	1.21157322210478	lassa_confirmed	2	60	18	2021	7046880.66802427	4.25517015346833	0.161482951589161	39.1092899239364	0.498161683696916	5	Bauchi	south	0.25	1.4	2	5	2	6	4
